DEP045549,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.13,1.3,7.25,1.08,13.41,19.48,,,
#02,3.13,1.3,7.27,1.08,13.42,19.49,,,
#03,3.12,1.3,7.28,1.08,13.43,19.47,,,
Mean,3.12,1.3,7.27,1.08,13.42,19.48,DEP043302,Milk Donors-Raw,1/14/2026 8:39:27 AM
StdDev,0.006,0.002,0.012,0.001,0.008,0.007,,,
,,,,,,,,,
DEP043297,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.93,1.1,7.21,0.99,12.68,18.54,,,
#02,2.93,1.1,7.21,0.99,12.68,18.53,,,
#03,2.92,1.1,7.21,0.99,12.67,18.52,,,
Mean,2.93,1.1,7.21,0.99,12.68,18.53,DEP043297,Milk Donors-Raw,1/12/2026 8:13:23 AM
StdDev,0.003,0.003,0.003,0.001,0.007,0.01,,,
,,,,,,,,,
DEP043265,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.18,1.27,6.76,1.07,14.05,21.77,,,
#02,4.19,1.28,6.76,1.07,14.05,21.81,,,
#03,4.18,1.28,6.78,1.07,14.07,21.8,,,
Mean,4.19,1.28,6.77,1.07,14.06,21.79,DEP043265,Milk Donors-Raw,1/14/2026 8:42:52 AM
StdDev,0.004,0.001,0.011,0,0.013,0.018,,,
,,,,,,,,,
DEP043262,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.42,1.12,7.01,1,13.16,19.68,,,
#02,3.42,1.11,7.01,1,13.14,19.68,,,
#03,3.43,1.11,7,1,13.13,19.68,,,
Mean,3.42,1.11,7.01,1,13.14,19.68,DEP043262,Milk Donors-Raw,1/14/2026 8:31:38 AM
StdDev,0.005,0.003,0.007,0.001,0.016,0.001,,,
,,,,,,,,,
DEP043099,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.29,1.2,7.18,1.04,14.33,22.44,,,
#02,4.28,1.2,7.17,1.04,14.31,22.42,,,
#03,4.27,1.2,7.18,1.04,14.33,22.4,,,
Mean,4.28,1.2,7.18,1.04,14.32,22.42,DEP043099,Milk Donors-Raw,1/15/2026 8:32:33 AM
StdDev,0.008,0.002,0.005,0.001,0.009,0.016,,,
,,,,,,,,,
DEP043028,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.83,1.12,7.14,1,13.98,20.98,,,
#02,3.81,1.12,7.19,1,14.03,21,,,
#03,3.8,1.12,7.23,1,14.07,21.02,,,
Mean,3.81,1.12,7.19,1,14.03,21,DEP043028,Milk Donors-Raw,1/13/2026 8:15:20 AM
StdDev,0.013,0.002,0.041,0.001,0.05,0.016,,,
,,,,,,,,,
DEP043003,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.77,1.38,6.82,1.12,13.58,20.87,,,
#02,3.77,1.38,6.82,1.12,13.57,20.87,,,
#03,3.77,1.38,6.82,1.12,13.56,20.88,,,
Mean,3.77,1.38,6.82,1.12,13.57,20.87,DEP043003,Milk Donors-Raw,1/16/2026 8:06:48 AM
StdDev,0.005,0.001,0.005,0,0.009,0.009,,,
,,,,,,,,,
DEP042989,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.98,0.93,6.92,0.91,13.19,20.83,,,
#02,3.97,0.93,6.92,0.91,13.16,20.79,,,
#03,3.98,0.92,6.95,0.91,13.18,20.82,,,
Mean,3.98,0.93,6.93,0.91,13.18,20.81,DEP042989,Milk Donors-Raw,1/14/2026 8:12:33 AM
StdDev,0.005,0.005,0.013,0.002,0.013,0.021,,,
,,,,,,,,,
DEP042970,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.35,1.25,7.02,1.06,13.35,19.73,,,
#02,3.35,1.25,7.08,1.06,13.43,19.82,,,
#03,3.36,1.24,7.04,1.05,13.36,19.76,,,
Mean,3.35,1.25,7.05,1.06,13.38,19.77,DEP042970,Milk Donors-Raw,1/13/2026 8:38:26 AM
StdDev,0.004,0.007,0.033,0.003,0.044,0.048,,,
,,,,,,,,,
DEP042965,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.14,1.25,7.15,1.06,13.19,19.29,,,
#02,3.14,1.25,7.13,1.06,13.16,19.27,,,
#03,3.15,1.26,7.15,1.06,13.19,19.33,,,
Mean,3.14,1.25,7.14,1.06,13.18,19.3,DEP042965,Milk Donors-Raw,1/13/2026 8:36:45 AM
StdDev,0.007,0.002,0.011,0.001,0.017,0.031,,,
,,,,,,,,,
DEP042903,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.53,0.95,7.23,0.92,13.26,19.96,,,
#02,3.51,0.96,7.26,0.93,13.3,19.96,,,
#03,3.52,0.95,7.26,0.93,13.3,20,,,
Mean,3.52,0.95,7.25,0.93,13.29,19.97,DEP042903,Milk Donors-Raw,1/12/2026 8:35:32 AM
StdDev,0.01,0.003,0.019,0.001,0.022,0.02,,,
,,,,,,,,,
DEP042902,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.62,1.58,6.93,1.21,12.88,18.15,,,
#02,2.61,1.58,6.94,1.21,12.89,18.16,,,
#03,2.61,1.59,6.98,1.21,12.94,18.2,,,
Mean,2.61,1.58,6.95,1.21,12.91,18.17,DEP042902,Milk Donors-Raw,1/16/2026 8:41:51 AM
StdDev,0.003,0.005,0.023,0.002,0.032,0.028,,,
,,,,,,,,,
DEP042856,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.78,1,7.16,0.95,13.3,20.66,,,
#02,3.77,0.99,7.13,0.94,13.25,20.6,,,
#03,3.77,1,7.17,0.95,13.32,20.66,,,
Mean,3.77,1,7.15,0.95,13.29,20.64,DEP042856,Milk Donors-Raw,1/12/2026 8:21:55 AM
StdDev,0.004,0.004,0.024,0.002,0.037,0.034,,,
,,,,,,,,,
DEP042733,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.61,1.12,6.43,1,11.52,16.74,,,
#02,2.6,1.12,6.42,1,11.5,16.72,,,
#03,2.6,1.12,6.44,1,11.54,16.76,,,
Mean,2.6,1.12,6.43,1,11.52,16.74,DEP042733,Milk Donors-Raw,1/13/2026 8:20:29 AM
StdDev,0.003,0.002,0.014,0.001,0.018,0.017,,,
,,,,,,,,,
DEP042701,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.71,1.89,6.79,1.35,15.41,24.34,,,
#02,4.72,1.9,6.78,1.35,15.4,24.36,,,
#03,4.71,1.9,6.81,1.35,15.43,24.36,,,
Mean,4.72,1.9,6.79,1.35,15.42,24.35,DEP042701,Milk Donors-Raw,1/16/2026 8:09:34 AM
StdDev,0.007,0.003,0.012,0.002,0.015,0.011,,,
,,,,,,,,,
DEP042633,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.46,1.05,6.62,0.97,11.47,16.46,,,
#02,2.46,1.05,6.6,0.97,11.45,16.43,,,
#03,2.46,1.05,6.61,0.97,11.46,16.44,,,
Mean,2.46,1.05,6.61,0.97,11.46,16.45,DEP042633,Milk Donors-Raw,1/14/2026 8:16:29 AM
StdDev,0.002,0.001,0.007,0.001,0.012,0.013,,,
,,,,,,,,,
DEP042553,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.07,1.11,6.51,0.99,12.15,18.11,,,
#02,3.09,1.1,6.52,0.99,12.15,18.16,,,
#03,3.07,1.11,6.52,0.99,12.15,18.13,,,
Mean,3.08,1.1,6.52,0.99,12.15,18.13,DEP042553,Milk Donors-Raw,1/14/2026 8:35:46 AM
StdDev,0.008,0.002,0.006,0.001,0.003,0.024,,,
,,,,,,,,,
DEP042552,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.04,1.29,7.24,1.08,13.08,19.21,,,
#02,3.05,1.29,7.23,1.08,13.07,19.22,,,
#03,3.05,1.29,7.26,1.08,13.1,19.25,,,
Mean,3.05,1.29,7.25,1.08,13.08,19.23,DEP042552,Milk Donors-Raw,1/13/2026 8:22:17 AM
StdDev,0.003,0.001,0.016,0.001,0.019,0.02,,,
,,,,,,,,,
DEP042547,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.39,1.77,7.16,1.29,14.28,20.9,,,
#02,3.39,1.77,7.17,1.3,14.29,20.91,,,
#03,3.39,1.78,7.17,1.3,14.29,20.93,,,
Mean,3.39,1.77,7.17,1.3,14.29,20.91,DEP042547,Milk Donors-Raw,1/12/2026 8:39:37 AM
StdDev,0.002,0.003,0.005,0.001,0.008,0.016,,,
,,,,,,,,,
DEP042471,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.45,1.91,7.06,1.36,15.83,23.94,,,
#02,4.45,1.91,7.06,1.36,15.83,23.95,,,
#03,4.45,1.91,7.06,1.36,15.83,23.94,,,
Mean,4.45,1.91,7.06,1.36,15.83,23.94,DEP042471,Milk Donors-Raw,1/13/2026 8:43:34 AM
StdDev,0.004,0.002,0.004,0.001,0.001,0.009,,,
,,,,,,,,,
DEP042409,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,5.25,1.49,6.82,1.16,15.74,25.17,,,
#02,5.25,1.49,6.8,1.17,15.73,25.16,,,
#03,5.26,1.48,6.83,1.16,15.76,25.19,,,
Mean,5.25,1.49,6.82,1.17,15.74,25.17,DEP042409,Milk Donors-Raw,1/15/2026 8:15:53 AM
StdDev,0.004,0.004,0.013,0.002,0.013,0.017,,,
,,,,,,,,,
DEP042341,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.53,1.37,6.98,1.11,13.82,20.39,,,
#02,3.53,1.37,6.99,1.11,13.83,20.41,,,
#03,3.54,1.36,6.97,1.11,13.79,20.4,,,
Mean,3.53,1.37,6.98,1.11,13.81,20.4,DEP042341,Milk Donors-Raw,1/16/2026 8:11:48 AM
StdDev,0.005,0.003,0.01,0.001,0.019,0.006,,,
,,,,,,,,,
DEP042335,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.16,1.4,6.98,1.13,13.46,19.41,,,
#02,3.18,1.4,7.01,1.13,13.48,19.5,,,
#03,3.16,1.41,6.99,1.13,13.46,19.42,,,
Mean,3.16,1.4,6.99,1.13,13.47,19.44,DEP042335,Milk Donors-Raw,1/15/2026 8:07:43 AM
StdDev,0.011,0.002,0.012,0.001,0.015,0.045,,,
,,,,,,,,,
DEP042164,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.59,1,7.14,0.95,13.39,20.14,,,
#02,3.59,1.01,7.15,0.95,13.41,20.16,,,
#03,3.61,1.01,7.15,0.95,13.4,20.21,,,
Mean,3.6,1.01,7.15,0.95,13.4,20.17,DEP042164,Milk Donors-Raw,1/14/2026 8:26:04 AM
StdDev,0.011,0.002,0.005,0.001,0.007,0.035,,,
,,,,,,,,,
DEP042065,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.48,1.04,7.21,0.96,13.32,19.97,,,
#02,3.5,1.03,7.2,0.96,13.29,19.98,,,
#03,3.5,1.02,7.23,0.96,13.31,20,,,
Mean,3.49,1.03,7.21,0.96,13.31,19.98,DEP042065,Milk Donors-Raw,1/15/2026 8:05:26 AM
StdDev,0.008,0.008,0.012,0.004,0.019,0.016,,,
,,,,,,,,,
DEP042046,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.05,1.11,6.8,0.99,13.72,21.17,,,
#02,4.06,1.1,6.79,0.99,13.69,21.17,,,
#03,4.06,1.1,6.81,0.99,13.72,21.2,,,
Mean,4.06,1.1,6.8,0.99,13.71,21.18,DEP042046,Milk Donors-Raw,1/14/2026 8:29:33 AM
StdDev,0.005,0.003,0.01,0.002,0.015,0.016,,,
,,,,,,,,,
DEP041959,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.72,1.2,6.96,1.04,13.53,20.59,,,
#02,3.72,1.2,6.96,1.03,13.53,20.61,,,
#03,3.72,1.19,6.95,1.03,13.5,20.59,,,
Mean,3.72,1.2,6.96,1.03,13.52,20.6,DEP041959,Milk Donors-Raw,1/15/2026 8:28:32 AM
StdDev,0.004,0.003,0.005,0.002,0.015,0.013,,,
,,,,,,,,,
DEP041888,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.06,0.97,7.19,0.93,11.56,15.88,,,
#02,2.05,0.96,7.18,0.93,11.53,15.81,,,
#03,2.05,0.97,7.19,0.93,11.55,15.86,,,
Mean,2.05,0.97,7.18,0.93,11.55,15.85,DEP041888,Milk Donors-Raw,1/16/2026 8:31:05 AM
StdDev,0.008,0.005,0.005,0.002,0.016,0.034,,,
,,,,,,,,,
DEP041871,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.37,1.01,7,0.95,11.77,16.6,,,
#02,2.36,1.01,7,0.95,11.77,16.57,,,
#03,2.36,1.01,7.01,0.95,11.79,16.58,,,
Mean,2.37,1.01,7.01,0.95,11.78,16.58,DEP041871,Milk Donors-Raw,1/15/2026 8:21:42 AM
StdDev,0.007,0.002,0.008,0.001,0.009,0.012,,,
,,,,,,,,,
DEP041824,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.75,1.15,7.08,1.01,13.95,20.75,,,
#02,3.76,1.14,7.08,1.01,13.94,20.74,,,
#03,3.77,1.14,7.09,1.01,13.96,20.81,,,
Mean,3.76,1.14,7.09,1.01,13.95,20.77,DEP041824,Milk Donors-Raw,1/13/2026 8:29:20 AM
StdDev,0.012,0.004,0.005,0.002,0.008,0.039,,,
,,,,,,,,,
DEP041589,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,5.04,0.99,6.89,0.94,14.86,23.82,,,
#02,5.05,0.99,6.88,0.94,14.85,23.83,,,
#03,5.04,0.99,6.91,0.94,14.89,23.84,,,
Mean,5.04,0.99,6.89,0.94,14.86,23.83,DEP041589,Milk Donors-Raw,1/16/2026 8:17:21 AM
StdDev,0.006,0.002,0.014,0.001,0.02,0.01,,,
,,,,,,,,,
DEP041557,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.65,1.29,7.33,1.08,13.95,21,,,
#02,3.64,1.29,7.34,1.08,13.94,20.99,,,
#03,3.63,1.29,7.38,1.08,14.01,21.02,,,
Mean,3.64,1.29,7.35,1.08,13.97,21.01,DEP041557,Milk Donors-Raw,1/12/2026 8:25:29 AM
StdDev,0.009,0.003,0.026,0.001,0.036,0.013,,,
,,,,,,,,,
DEP041543,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.02,1.33,6.84,1.09,13.87,21.51,,,
#02,4.03,1.32,6.85,1.09,13.87,21.55,,,
#03,4.04,1.32,6.83,1.09,13.84,21.53,,,
Mean,4.03,1.32,6.84,1.09,13.86,21.53,DEP041543,Milk Donors-Raw,1/14/2026 8:41:12 AM
StdDev,0.01,0.005,0.011,0.002,0.018,0.019,,,
,,,,,,,,,
DEP041279,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.71,1.44,7.32,1.15,15.63,24.18,,,
#02,4.71,1.44,7.34,1.15,15.65,24.2,,,
#03,4.71,1.45,7.36,1.15,15.68,24.25,,,
Mean,4.71,1.45,7.34,1.15,15.65,24.21,DEP041279,Milk Donors-Raw,1/13/2026 8:33:14 AM
StdDev,0.002,0.005,0.019,0.002,0.027,0.035,,,
,,,,,,,,,
DEP041262,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.47,0.95,7.21,0.92,13.17,19.8,,,
#02,3.48,0.95,7.2,0.92,13.14,19.8,,,
#03,3.46,0.95,7.24,0.92,13.2,19.81,,,
Mean,3.47,0.95,7.22,0.92,13.17,19.8,DEP041262,Milk Donors-Raw,1/16/2026 8:20:57 AM
StdDev,0.008,0.001,0.021,0,0.026,0.004,,,
,,,,,,,,,
DEP040930,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.98,1.17,7.2,1.02,13.84,21.57,,,
#02,3.98,1.17,7.21,1.02,13.85,21.59,,,
#03,3.99,1.17,7.23,1.02,13.87,21.61,,,
Mean,3.98,1.17,7.21,1.02,13.85,21.59,DEP040930,Milk Donors-Raw,1/13/2026 8:18:45 AM
StdDev,0.002,0.002,0.013,0.001,0.014,0.019,,,
,,,,,,,,,
DEP040321,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.73,1.02,6.85,0.95,13.3,20.2,,,
#02,3.73,1.02,6.87,0.96,13.33,20.23,,,
#03,3.71,1.02,6.88,0.96,13.33,20.2,,,
Mean,3.73,1.02,6.87,0.96,13.32,20.21,DEP040321,Milk Donors-Raw,1/15/2026 8:34:41 AM
StdDev,0.01,0.003,0.015,0.001,0.019,0.02,,,
,,,,,,,,,
DEP040069,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.07,0.86,7.01,0.88,12.62,18.28,,,
#02,3.07,0.85,7.01,0.88,12.6,18.26,,,
#03,3.08,0.85,6.99,0.88,12.58,18.29,,,
Mean,3.08,0.85,7,0.88,12.6,18.28,DEP040069,Milk Donors-Raw,1/14/2026 8:24:15 AM
StdDev,0.008,0.003,0.01,0.001,0.018,0.013,,,
,,,,,,,,,
DEP039226,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.02,1.74,6.7,1.28,14.75,22.05,,,
#02,4.02,1.75,6.7,1.28,14.76,22.07,,,
#03,4.02,1.75,6.71,1.28,14.76,22.06,,,
Mean,4.02,1.75,6.71,1.28,14.76,22.06,DEP039226,Milk Donors-Raw,1/12/2026 8:29:17 AM
StdDev,0.003,0.003,0.006,0.001,0.003,0.01,,,
