DEP041036,,Milk Donors-Raw,,,,,,,
#01,4.66,1.2,7.05,1.03,14.87,23.31,,,
#02,4.65,1.2,7.06,1.03,14.9,23.31,,,
#03,4.65,1.2,7.09,1.04,14.93,23.35,,,
Mean,4.66,1.2,7.07,1.04,14.9,23.32,DEP038303,Milk Donors-Raw,7/29/2025 8:32:30 AM
StdDev,0.002,0.003,0.017,0.001,0.03,0.022,,,
,,,,,,,,,
DEP038213,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.23,1.3,7.25,1.08,13.33,19.77,,,
#02,3.22,1.3,7.25,1.08,13.33,19.75,,,
#03,3.24,1.3,7.22,1.08,13.3,19.77,,,
Mean,3.23,1.3,7.24,1.08,13.32,19.76,DEP038213,Milk Donors-Raw,7/31/2025 8:30:35 AM
StdDev,0.009,0.003,0.016,0.001,0.015,0.012,,,
,,,,,,,,,
DEP038076,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3,1.01,7.24,0.95,12.71,18.61,,,
#02,3.01,1.01,7.26,0.95,12.73,18.65,,,
#03,3,1.01,7.27,0.95,12.73,18.65,,,
Mean,3,1.01,7.25,0.95,12.72,18.64,DEP038076,Milk Donors-Raw,7/30/2025 8:29:28 AM
StdDev,0.003,0.001,0.014,0,0.016,0.022,,,
,,,,,,,,,
DEP037988,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.74,1.34,6.19,1.1,11.7,17.23,,,
#02,2.75,1.35,6.23,1.1,11.75,17.29,,,
#03,2.73,1.35,6.21,1.1,11.73,17.24,,,
Mean,2.74,1.35,6.21,1.1,11.73,17.25,DEP037988,Milk Donors-Raw,8/1/2025 8:04:19 AM
StdDev,0.007,0.003,0.02,0.001,0.025,0.034,,,
,,,,,,,,,
DEP037894,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.37,1.11,7.46,1,14.86,22.85,,,
#02,4.36,1.11,7.46,1,14.87,22.83,,,
#03,4.39,1.11,7.46,1,14.88,22.91,,,
Mean,4.38,1.11,7.46,1,14.87,22.86,DEP037894,Milk Donors-Raw,7/30/2025 8:32:26 AM
StdDev,0.013,0,0.004,0,0.009,0.038,,,
,,,,,,,,,
DEP037861,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.89,1.18,7.04,1.03,13.75,21.15,,,
#02,3.89,1.18,7.09,1.03,13.82,21.2,,,
#03,3.88,1.18,7.06,1.03,13.78,21.14,,,
Mean,3.89,1.18,7.07,1.03,13.78,21.17,DEP037861,Milk Donors-Raw,7/28/2025 8:04:25 AM
StdDev,0.006,0.001,0.025,0,0.032,0.032,,,
,,,,,,,,,
DEP037811,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.38,1.02,7.12,0.96,11.78,16.77,,,
#02,2.39,1.03,7.12,0.96,11.77,16.79,,,
#03,2.36,1.03,7.14,0.96,11.8,16.76,,,
Mean,2.38,1.03,7.13,0.96,11.79,16.78,DEP037811,Milk Donors-Raw,7/30/2025 8:20:46 AM
StdDev,0.011,0.004,0.01,0.002,0.014,0.016,,,
,,,,,,,,,
DEP037806,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.24,1.01,6.86,0.95,11.33,16.07,,,
#02,2.24,1.02,6.89,0.95,11.37,16.09,,,
#03,2.26,1.01,6.87,0.95,11.33,16.11,,,
Mean,2.25,1.01,6.87,0.95,11.34,16.09,DEP037806,Milk Donors-Raw,7/31/2025 8:10:59 AM
StdDev,0.01,0.005,0.014,0.002,0.019,0.015,,,
,,,,,,,,,
DEP037798,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.2,1.02,7.27,0.96,14.38,22.01,,,
#02,4.21,1.02,7.26,0.96,14.36,22.02,,,
#03,4.19,1.03,7.28,0.96,14.39,22,,,
Mean,4.2,1.02,7.27,0.96,14.38,22.01,DEP037798,Milk Donors-Raw,8/1/2025 8:27:07 AM
StdDev,0.01,0.002,0.012,0.001,0.014,0.01,,,
,,,,,,,,,
DEP037741,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.55,0.94,7.15,0.92,13.14,19.93,,,
#02,3.56,0.93,7.15,0.92,13.13,19.93,,,
#03,3.55,0.94,7.17,0.92,13.15,19.94,,,
Mean,3.56,0.94,7.16,0.92,13.14,19.93,DEP037741,Milk Donors-Raw,7/28/2025 8:11:53 AM
StdDev,0.003,0.002,0.01,0.001,0.011,0.007,,,
,,,,,,,,,
DEP037738,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.91,0.9,6.76,0.9,13.26,20.39,,,
#02,3.9,0.91,6.79,0.9,13.3,20.4,,,
#03,3.91,0.9,6.78,0.9,13.28,20.42,,,
Mean,3.91,0.9,6.78,0.9,13.28,20.4,DEP037738,Milk Donors-Raw,7/31/2025 8:33:30 AM
StdDev,0.008,0.003,0.013,0.001,0.02,0.015,,,
,,,,,,,,,
DEP037727,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.44,1.07,6.95,0.98,12.95,19.59,,,
#02,3.43,1.06,6.95,0.97,12.93,19.55,,,
#03,3.42,1.06,6.96,0.97,12.94,19.53,,,
Mean,3.43,1.06,6.95,0.97,12.94,19.56,DEP037727,Milk Donors-Raw,7/31/2025 8:05:24 AM
StdDev,0.011,0.005,0.008,0.002,0.01,0.033,,,
,,,,,,,,,
DEP037615,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.27,1.07,6.85,0.98,14.08,21.8,,,
#02,4.28,1.07,6.87,0.98,14.1,21.84,,,
#03,4.28,1.07,6.88,0.98,14.11,21.85,,,
Mean,4.28,1.07,6.87,0.98,14.1,21.83,DEP037615,Milk Donors-Raw,8/1/2025 8:02:47 AM
StdDev,0.006,0.002,0.012,0.001,0.015,0.027,,,
,,,,,,,,,
DEP037558,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.09,1.13,7.06,1,13.94,21.63,,,
#02,4.09,1.13,7.08,1.01,13.97,21.66,,,
#03,4.07,1.13,7.1,1,13.98,21.63,,,
Mean,4.08,1.13,7.08,1,13.96,21.64,DEP037558,Milk Donors-Raw,8/1/2025 8:00:35 AM
StdDev,0.009,0.001,0.017,0.001,0.019,0.019,,,
,,,,,,,,,
DEP037527,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.96,1.35,7.18,1.11,14.34,21.8,,,
#02,3.96,1.35,7.15,1.1,14.29,21.76,,,
#03,3.97,1.35,7.19,1.11,14.34,21.82,,,
Mean,3.96,1.35,7.17,1.1,14.32,21.79,DEP037527,Milk Donors-Raw,8/1/2025 8:12:11 AM
StdDev,0.001,0.003,0.018,0.002,0.027,0.028,,,
,,,,,,,,,
DEP037478,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.71,0.89,7.19,0.89,13.35,20.31,,,
#02,3.71,0.9,7.19,0.9,13.37,20.33,,,
#03,3.72,0.89,7.18,0.9,13.35,20.33,,,
Mean,3.71,0.89,7.19,0.9,13.36,20.32,DEP037478,Milk Donors-Raw,8/1/2025 8:21:50 AM
StdDev,0.005,0.005,0.005,0.002,0.01,0.011,,,
,,,,,,,,,
DEP037476,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.18,1.8,6.94,1.31,14.98,22.87,,,
#02,4.17,1.79,6.94,1.3,14.97,22.84,,,
#03,4.17,1.79,6.96,1.3,14.99,22.84,,,
Mean,4.17,1.79,6.95,1.3,14.98,22.85,DEP037476,Milk Donors-Raw,8/1/2025 7:58:31 AM
StdDev,0.008,0.004,0.009,0.002,0.007,0.016,,,
,,,,,,,,,
DEP037407,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.41,1.17,7.26,1.02,13.49,20.06,,,
#02,3.41,1.18,7.26,1.03,13.49,20.06,,,
#03,3.41,1.18,7.27,1.03,13.51,20.06,,,
Mean,3.41,1.18,7.26,1.03,13.5,20.06,DEP037407,Milk Donors-Raw,8/1/2025 8:08:42 AM
StdDev,0.002,0.002,0.005,0.001,0.01,0.001,,,
,,,,,,,,,
DEP037346,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.94,1.06,7.19,0.97,13.82,21.26,,,
#02,3.93,1.06,7.18,0.97,13.81,21.22,,,
#03,3.95,1.06,7.18,0.97,13.8,21.25,,,
Mean,3.94,1.06,7.18,0.97,13.81,21.24,DEP037346,Milk Donors-Raw,7/28/2025 8:29:52 AM
StdDev,0.006,0.003,0.005,0.001,0.006,0.017,,,
,,,,,,,,,
DEP037314,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.44,0.85,7.38,0.88,13.42,19.73,,,
#02,3.44,0.85,7.38,0.88,13.4,19.72,,,
#03,3.43,0.86,7.42,0.88,13.46,19.76,,,
Mean,3.44,0.85,7.39,0.88,13.42,19.74,DEP037314,Milk Donors-Raw,7/29/2025 8:16:55 AM
StdDev,0.004,0.005,0.023,0.002,0.031,0.023,,,
,,,,,,,,,
DEP037287,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.15,1.18,7.22,1.03,14.3,22.08,,,
#02,4.15,1.18,7.22,1.03,14.3,22.08,,,
#03,4.14,1.18,7.2,1.03,14.26,22.04,,,
Mean,4.15,1.18,7.22,1.03,14.28,22.06,DEP037287,Milk Donors-Raw,7/28/2025 8:22:43 AM
StdDev,0.003,0.001,0.012,0,0.022,0.023,,,
,,,,,,,,,
DEP037260,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.33,1.03,8.23,0.96,14.42,20.74,,,
#02,3.34,1.04,8.23,0.96,14.43,20.78,,,
#03,3.33,1.05,8.26,0.97,14.48,20.82,,,
Mean,3.33,1.04,8.24,0.96,14.44,20.78,DEP037260,Milk Donors-Raw,7/30/2025 8:28:01 AM
StdDev,0.007,0.008,0.017,0.004,0.032,0.038,,,
,,,,,,,,,
DEP037185,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.54,1.42,7.12,1.14,13.99,20.67,,,
#02,3.54,1.42,7.16,1.14,14.02,20.71,,,
#03,3.54,1.42,7.15,1.14,14.01,20.71,,,
Mean,3.54,1.42,7.14,1.14,14,20.7,DEP037185,Milk Donors-Raw,7/28/2025 8:07:58 AM
StdDev,0.002,0.001,0.018,0.001,0.016,0.023,,,
,,,,,,,,,
DEP037128,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.74,1.39,7.18,1.12,14.22,21.25,,,
#02,3.74,1.39,7.19,1.12,14.22,21.24,,,
#03,3.74,1.39,7.19,1.12,14.23,21.27,,,
Mean,3.74,1.39,7.19,1.12,14.22,21.25,DEP037128,Milk Donors-Raw,7/29/2025 8:41:52 AM
StdDev,0.003,0.004,0.006,0.002,0.006,0.013,,,
,,,,,,,,,
DEP036832,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.43,0.89,7.32,0.9,13.39,19.72,,,
#02,3.44,0.9,7.33,0.9,13.41,19.75,,,
#03,3.43,0.89,7.33,0.9,13.41,19.72,,,
Mean,3.43,0.89,7.33,0.9,13.4,19.73,DEP036832,Milk Donors-Raw,8/1/2025 8:14:25 AM
StdDev,0.006,0.001,0.01,0.001,0.014,0.02,,,
,,,,,,,,,
DEP036674,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.91,0.87,7.26,0.89,15.26,23.72,,,
#02,4.92,0.88,7.28,0.89,15.29,23.76,,,
#03,4.91,0.88,7.3,0.89,15.32,23.77,,,
Mean,4.91,0.88,7.28,0.89,15.29,23.75,DEP036674,Milk Donors-Raw,7/29/2025 8:20:50 AM
StdDev,0.003,0.003,0.02,0.001,0.034,0.029,,,
,,,,,,,,,
DEP036592,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.27,1.31,7.22,1.08,13.56,19.86,,,
#02,3.27,1.31,7.23,1.08,13.57,19.86,,,
#03,3.28,1.31,7.21,1.08,13.54,19.86,,,
Mean,3.27,1.31,7.22,1.08,13.55,19.86,DEP036592,Milk Donors-Raw,8/1/2025 8:10:27 AM
StdDev,0.003,0.001,0.009,0,0.013,0.003,,,
,,,,,,,,,
DEP036542,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.49,1.08,7.09,0.98,13.48,19.9,,,
#02,3.49,1.08,7.08,0.98,13.47,19.9,,,
#03,3.49,1.08,7.09,0.98,13.5,19.93,,,
Mean,3.49,1.08,7.09,0.98,13.48,19.91,DEP036542,Milk Donors-Raw,7/30/2025 8:30:55 AM
StdDev,0.004,0.004,0.002,0.002,0.013,0.021,,,
,,,,,,,,,
DEP036531,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.75,0.89,6.94,0.9,13.18,20.13,,,
#02,3.75,0.89,6.94,0.9,13.19,20.15,,,
#03,3.76,0.89,6.95,0.89,13.2,20.18,,,
Mean,3.75,0.89,6.94,0.9,13.19,20.15,DEP036531,Milk Donors-Raw,8/1/2025 8:29:30 AM
StdDev,0.007,0.003,0.005,0.001,0.009,0.023,,,
,,,,,,,,,
DEP036451,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.27,1.45,7.21,1.15,14.88,22.85,,,
#02,4.28,1.46,7.18,1.15,14.86,22.85,,,
#03,4.27,1.45,7.21,1.15,14.88,22.86,,,
Mean,4.27,1.45,7.2,1.15,14.87,22.85,DEP036451,Milk Donors-Raw,7/28/2025 8:28:10 AM
StdDev,0.005,0.003,0.016,0.001,0.012,0.006,,,
,,,,,,,,,
DEP036254,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.61,1.07,6.87,0.98,13.13,19.99,,,
#02,3.6,1.07,6.88,0.98,13.13,19.97,,,
#03,3.6,1.07,6.89,0.98,13.14,19.96,,,
Mean,3.6,1.07,6.88,0.98,13.13,19.98,DEP036254,Milk Donors-Raw,7/31/2025 8:26:51 AM
StdDev,0.01,0.001,0.009,0.001,0.007,0.016,,,
