DEP029305,,Milk Donors-Raw,,,,,,,
#01,4.16,0.98,7.19,0.94,14.17,21.72,,,
#02,4.17,0.98,7.19,0.94,14.18,21.75,,,
#03,4.15,0.98,7.2,0.94,14.2,21.72,,,
Mean,4.16,0.98,7.19,0.94,14.18,21.73,DEP034715,Milk Donors-Raw,1/22/2025 10:07:51 AM
StdDev,0.01,0.002,0.009,0.001,0.015,0.018,,,
,,,,,,,,,
DEP034726,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.76,0.96,7.04,0.93,14.42,23.18,,,
#02,4.76,0.96,7.06,0.93,14.46,23.22,,,
#03,4.75,0.96,7.08,0.93,14.48,23.19,,,
Mean,4.76,0.96,7.06,0.93,14.46,23.2,DEP034726,Milk Donors-Raw,1/20/2025 9:24:16 AM
StdDev,0.008,0.001,0.021,0,0.033,0.018,,,
,,,,,,,,,
DEP034828,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.75,1.22,7.3,1.04,14.08,21.11,,,
#02,3.75,1.22,7.27,1.04,14.04,21.09,,,
#03,3.77,1.22,7.3,1.04,14.08,21.16,,,
Mean,3.75,1.22,7.29,1.04,14.07,21.12,DEP034828,Milk Donors-Raw,1/27/2025 9:37:36 AM
StdDev,0.01,0.001,0.014,0.001,0.02,0.039,,,
,,,,,,,,,
DEP034841,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.65,1.03,7.17,0.96,14.53,23.14,,,
#02,4.66,1.03,7.19,0.96,14.56,23.2,,,
#03,4.64,1.03,7.19,0.96,14.56,23.15,,,
Mean,4.65,1.03,7.18,0.96,14.55,23.17,DEP034841,Milk Donors-Raw,1/20/2025 9:42:04 AM
StdDev,0.01,0.002,0.01,0.001,0.017,0.034,,,
,,,,,,,,,
DEP034895,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.61,1.21,7.26,1.04,13.69,20.67,,,
#02,3.62,1.22,7.25,1.04,13.7,20.71,,,
#03,3.62,1.22,7.27,1.04,13.72,20.71,,,
Mean,3.61,1.22,7.26,1.04,13.71,20.7,DEP034895,Milk Donors-Raw,1/27/2025 9:26:54 AM
StdDev,0.007,0.002,0.008,0.001,0.015,0.024,,,
,,,,,,,,,
DEP034978,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.29,0.9,7.26,0.9,12.98,19.27,,,
#02,3.28,0.9,7.26,0.9,12.98,19.25,,,
Mean,3.29,0.9,7.26,0.9,12.98,19.26,DEP034978,Milk Donors-Raw,1/21/2025 10:09:14 AM
StdDev,0.006,0.002,0,0.001,0.004,0.019,,,
,,,,,,,,,
DEP035012,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.6,1.15,7.12,1.01,13.93,20.38,,,
#02,3.59,1.15,7.15,1.01,13.96,20.39,,,
#03,3.61,1.15,7.14,1.01,13.95,20.43,,,
Mean,3.6,1.15,7.14,1.01,13.95,20.4,DEP035012,Milk Donors-Raw,1/21/2025 10:35:42 AM
StdDev,0.01,0,0.012,0,0.018,0.028,,,
,,,,,,,,,
DEP035145,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.45,0.94,7.28,0.92,11.91,17.01,,,
#02,2.47,0.93,7.29,0.92,11.91,17.07,,,
#03,2.47,0.93,7.3,0.92,11.93,17.1,,,
Mean,2.46,0.93,7.29,0.92,11.92,17.06,DEP035145,Milk Donors-Raw,1/20/2025 9:39:38 AM
StdDev,0.013,0.002,0.011,0.001,0.014,0.044,,,
,,,,,,,,,
DEP035317,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.28,1.21,7.07,1.04,13.11,19.52,,,
#02,3.29,1.21,7.09,1.04,13.13,19.59,,,
#03,3.29,1.21,7.07,1.04,13.12,19.55,,,
Mean,3.29,1.21,7.08,1.04,13.12,19.55,DEP035317,Milk Donors-Raw,1/20/2025 9:15:44 AM
StdDev,0.007,0.002,0.01,0.001,0.01,0.031,,,
,,,,,,,,,
DEP035356,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,5.68,1.1,6.89,0.99,15.88,25.8,,,
#02,5.67,1.1,6.88,0.99,15.87,25.75,,,
#03,5.68,1.1,6.9,0.99,15.91,25.81,,,
Mean,5.68,1.1,6.89,0.99,15.89,25.78,DEP035356,Milk Donors-Raw,1/20/2025 9:44:22 AM
StdDev,0.009,0.002,0.011,0.001,0.017,0.031,,,
,,,,,,,,,
DEP035387,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.42,1.18,6.94,1.03,14.32,22.49,,,
#02,4.4,1.17,6.95,1.02,14.32,22.43,,,
#03,4.39,1.18,6.97,1.02,14.34,22.43,,,
Mean,4.4,1.18,6.95,1.02,14.32,22.45,DEP035387,Milk Donors-Raw,1/22/2025 9:48:14 AM
StdDev,0.016,0.004,0.014,0.002,0.015,0.035,,,
,,,,,,,,,
DEP035466,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.54,0.84,7.12,0.87,12.99,19.69,,,
#02,3.56,0.84,7.12,0.87,12.98,19.73,,,
#03,3.54,0.84,7.14,0.87,13.01,19.71,,,
Mean,3.55,0.84,7.13,0.87,13,19.71,DEP035466,Milk Donors-Raw,1/22/2025 9:55:16 AM
StdDev,0.011,0.002,0.013,0.001,0.016,0.021,,,
,,,,,,,,,
DEP035538,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.4,1.06,7.19,0.97,12.09,16.98,,,
#02,2.41,1.06,7.22,0.97,12.12,17.05,,,
#03,2.42,1.07,7.2,0.98,12.11,17.07,,,
Mean,2.41,1.06,7.2,0.97,12.11,17.03,DEP035538,Milk Donors-Raw,1/27/2025 9:24:26 AM
StdDev,0.013,0.003,0.016,0.001,0.019,0.049,,,
,,,,,,,,,
DEP035554,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.42,1.01,7.25,0.95,13.01,19.78,,,
#02,3.41,1.01,7.25,0.95,13.02,19.76,,,
#03,3.41,1.01,7.26,0.95,13.02,19.77,,,
Mean,3.41,1.01,7.25,0.95,13.02,19.77,DEP035554,Milk Donors-Raw,1/27/2025 9:43:14 AM
StdDev,0.005,0,0.004,0,0.004,0.01,,,
,,,,,,,,,
DEP035557,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.61,1.01,7.43,0.95,12.56,17.75,,,
#02,2.61,1.01,7.43,0.95,12.56,17.76,,,
#03,2.6,1.02,7.45,0.95,12.57,17.76,,,
Mean,2.6,1.01,7.44,0.95,12.56,17.76,DEP035557,Milk Donors-Raw,1/27/2025 9:21:22 AM
StdDev,0.004,0.003,0.01,0.001,0.009,0.008,,,
,,,,,,,,,
DEP035584,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.45,0.93,7.39,0.92,11.91,17.14,,,
#02,2.46,0.93,7.39,0.91,11.9,17.15,,,
#03,2.44,0.93,7.39,0.92,11.91,17.12,,,
Mean,2.45,0.93,7.39,0.92,11.91,17.14,DEP035584,Milk Donors-Raw,1/27/2025 9:32:10 AM
StdDev,0.006,0.002,0.002,0.001,0.003,0.013,,,
,,,,,,,,,
DEP035635,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.12,1.08,7.13,0.98,12.71,18.94,,,
#02,3.12,1.08,7.12,0.98,12.69,18.92,,,
#03,3.13,1.08,7.14,0.98,12.71,18.96,,,
Mean,3.12,1.08,7.13,0.98,12.7,18.94,DEP035635,Milk Donors-Raw,1/27/2025 9:14:32 AM
StdDev,0.004,0.002,0.008,0.001,0.012,0.021,,,
,,,,,,,,,
Pilot,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.48,3.9,4.48,2.25,15.1,21.57,,,
#02,3.49,3.9,4.49,2.26,15.12,21.62,,,
#03,3.5,3.91,4.49,2.26,15.15,21.67,,,
Mean,3.49,3.9,4.48,2.26,15.12,21.62,Pilot,Milk Donors-Raw,1/27/2025 9:11:44 AM
StdDev,0.011,0.007,0.007,0.003,0.022,0.05,,,
Reference,2.81,1.1,-,1.1,-,-,,,
Difference,0.68,2.8,-,1.15,-,-,,,
,,,,,,,,,
Pilot,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.51,3.89,4.45,2.25,15.07,21.61,,,
#02,3.5,3.9,4.47,2.26,15.12,21.63,,,
#03,3.52,3.9,4.47,2.26,15.13,21.68,,,
Mean,3.51,3.9,4.47,2.25,15.11,21.64,Pilot,Milk Donors-Raw,1/24/2025 2:32:44 PM
StdDev,0.008,0.007,0.015,0.003,0.03,0.037,,,
Reference,2.81,1.1,-,1.1,-,-,,,
Difference,0.7,2.79,-,1.15,-,-,,,
,,,,,,,,,
Pilot,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.51,3.9,4.47,2.25,15.09,21.63,,,
#02,3.49,3.91,4.49,2.26,15.14,21.62,,,
#03,3.51,3.91,4.51,2.26,15.17,21.73,,,
Mean,3.5,3.9,4.49,2.26,15.13,21.66,Pilot,Milk Donors-Raw,1/23/2025 9:20:57 AM
StdDev,0.013,0.008,0.021,0.004,0.041,0.057,,,
Reference,2.81,1.1,-,1.1,-,-,,,
Difference,0.69,2.8,-,1.16,-,-,,,
,,,,,,,,,
Pilot,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.49,3.9,4.48,2.26,15.11,21.62,,,
#02,3.49,3.91,4.5,2.26,15.16,21.66,,,
#03,3.5,3.91,4.52,2.26,15.18,21.68,,,
Mean,3.5,3.91,4.5,2.26,15.15,21.65,Pilot,Milk Donors-Raw,1/22/2025 9:46:07 AM
StdDev,0.001,0.007,0.018,0.003,0.036,0.034,,,
Reference,2.81,1.1,-,1.1,-,-,,,
Difference,0.69,2.81,-,1.16,-,-,,,
,,,,,,,,,
Pilot,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.49,3.89,4.47,2.25,15.09,21.58,,,
#02,3.5,3.89,4.48,2.25,15.11,21.63,,,
#03,3.5,3.91,4.49,2.26,15.14,21.65,,,
Mean,3.5,3.9,4.48,2.25,15.11,21.62,Pilot,Milk Donors-Raw,1/21/2025 10:04:26 AM
StdDev,0.007,0.009,0.007,0.004,0.027,0.035,,,
Reference,2.81,1.1,-,1.1,-,-,,,
Difference,0.69,2.79,-,1.15,-,-,,,
,,,,,,,,,
Pilot,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.5,3.9,4.47,2.25,15.1,21.62,,,
#02,3.5,3.91,4.5,2.26,15.15,21.68,,,
#03,3.51,3.9,4.49,2.26,15.13,21.67,,,
Mean,3.51,3.9,4.49,2.26,15.12,21.66,Pilot,Milk Donors-Raw,1/20/2025 9:10:50 AM
StdDev,0.005,0.007,0.012,0.003,0.027,0.031,,,
Reference,2.81,1.1,-,1.1,-,-,,,
Difference,0.7,2.8,-,1.15,-,-,,,
